Job #,Status,Specified Sub,Classification,Location,District,Type,Job Start,Job End,Sub Start,Sub End
9822132,Finished/Web Sub Search,0,PARAPROFESSIONAL,KP22,22,Vacancy,6/20/2025 8:00,6/20/2025 14:50,6/20/2025 8:00,6/20/2025 14:50
9822132,Finished/Web Sub Search,0,PARAPROFESSIONAL,KP22,22,Vacancy,6/23/2025 8:00,6/23/2025 14:50,6/23/2025 8:00,6/23/2025 14:50
9822132,Finished/Web Sub Search,0,PARAPROFESSIONAL,KP22,22,Vacancy,6/24/2025 8:00,6/24/2025 14:50,6/24/2025 8:00,6/24/2025 14:50
9822132,Finished/Web Sub Search,0,PARAPROFESSIONAL,KP22,22,Vacancy,6/25/2025 8:00,6/25/2025 14:50,6/25/2025 8:00,6/25/2025 14:50
9822132,Finished/Web Sub Search,0,PARAPROFESSIONAL,KP22,22,Vacancy,6/26/2025 8:00,6/26/2025 14:50,6/26/2025 8:00,6/26/2025 14:50
9822134,Finished/Pre Arranged,2749458,PARAPROFESSIONAL,Q248,29,Vacancy,6/2/2025 8:10,6/2/2025 15:00,6/2/2025 8:10,6/2/2025 15:00
9822134,Finished/Pre Arranged,2749458,PARAPROFESSIONAL,Q248,29,Vacancy,6/3/2025 8:10,6/3/2025 15:00,6/3/2025 8:10,6/3/2025 15:00
9822134,Finished/Pre Arranged,2749458,PARAPROFESSIONAL,Q248,29,Vacancy,6/4/2025 8:10,6/4/2025 15:00,6/4/2025 8:10,6/4/2025 15:00
9822136,Finished/Pre Arranged,2748417,PARAPROFESSIONAL,Q255,97,Absence,6/11/2025 8:00,6/11/2025 14:20,6/11/2025 8:00,6/11/2025 14:20
9822136,Finished/Pre Arranged,2748417,PARAPROFESSIONAL,Q255,97,Absence,6/12/2025 8:00,6/12/2025 14:20,6/12/2025 8:00,6/12/2025 14:20
9822138,Finished/Pre Arranged,2749458,PARAPROFESSIONAL,Q248,29,Vacancy,6/6/2025 8:10,6/6/2025 15:00,6/6/2025 8:10,6/6/2025 15:00
9822156,Finished/Pre Arranged,2736595,PARAPROFESSIONAL,R455,31,Vacancy,6/6/2025 7:57,6/6/2025 14:47,6/6/2025 7:57,6/6/2025 14:47
9822157,Finished/Pre Arranged,2749458,PARAPROFESSIONAL,Q248,29,Vacancy,6/9/2025 8:10,6/9/2025 15:00,6/9/2025 8:10,6/9/2025 15:00
9822160,Finished/Pre Arranged,2749458,PARAPROFESSIONAL,Q248,29,Vacancy,6/12/2025 8:10,6/12/2025 15:00,6/12/2025 8:10,6/12/2025 15:00
9822160,Finished/Pre Arranged,2749458,PARAPROFESSIONAL,Q248,29,Vacancy,6/13/2025 8:10,6/13/2025 15:00,6/13/2025 8:10,6/13/2025 15:00
9822160,Finished/Pre Arranged,2749458,PARAPROFESSIONAL,Q248,29,Vacancy,6/16/2025 8:10,6/16/2025 15:00,6/16/2025 8:10,6/16/2025 15:00
9822161,Finished/Pre Arranged,2747761,PARAPROFESSIONAL,Q150,30,Vacancy,6/9/2025 8:00,6/9/2025 14:50,6/9/2025 8:00,6/9/2025 14:50
9822161,Finished/Pre Arranged,2747761,PARAPROFESSIONAL,Q150,30,Vacancy,6/10/2025 8:00,6/10/2025 14:50,6/10/2025 8:00,6/10/2025 14:50
9822161,Finished/Pre Arranged,2747761,PARAPROFESSIONAL,Q150,30,Vacancy,6/11/2025 8:00,6/11/2025 14:50,6/11/2025 8:00,6/11/2025 14:50
9822161,Finished/Pre Arranged,2747761,PARAPROFESSIONAL,Q150,30,Vacancy,6/12/2025 8:00,6/12/2025 14:50,6/12/2025 8:00,6/12/2025 14:50
9822161,Finished/Pre Arranged,2747761,PARAPROFESSIONAL,Q150,30,Vacancy,6/13/2025 8:00,6/13/2025 14:50,6/13/2025 8:00,6/13/2025 14:50
9822163,Finished/Pre Arranged,2749458,PARAPROFESSIONAL,Q248,29,Vacancy,6/10/2025 8:10,6/10/2025 15:00,6/10/2025 8:10,6/10/2025 15:00
9822164,Finished/Pre Arranged,2747761,PARAPROFESSIONAL,Q150,30,Vacancy,6/16/2025 8:00,6/16/2025 14:50,6/16/2025 8:00,6/16/2025 14:50
9822164,Finished/Pre Arranged,2747761,PARAPROFESSIONAL,Q150,30,Vacancy,6/17/2025 8:00,6/17/2025 14:50,6/17/2025 8:00,6/17/2025 14:50
9822164,Finished/Pre Arranged,2747761,PARAPROFESSIONAL,Q150,30,Vacancy,6/18/2025 8:00,6/18/2025 14:50,6/18/2025 8:00,6/18/2025 14:50
9822166,Finished/Pre Arranged,2749458,PARAPROFESSIONAL,Q248,29,Vacancy,6/18/2025 8:10,6/18/2025 15:00,6/18/2025 8:10,6/18/2025 15:00
9822167,Finished/Pre Arranged,2747761,PARAPROFESSIONAL,Q150,30,Vacancy,6/20/2025 8:00,6/20/2025 14:50,6/20/2025 8:00,6/20/2025 14:50
9822169,Finished/Pre Arranged,2747761,PARAPROFESSIONAL,Q150,30,Vacancy,6/23/2025 8:00,6/23/2025 14:50,6/23/2025 8:00,6/23/2025 14:50
9822169,Finished/Pre Arranged,2747761,PARAPROFESSIONAL,Q150,30,Vacancy,6/24/2025 8:00,6/24/2025 14:50,6/24/2025 8:00,6/24/2025 14:50
9822169,Finished/Pre Arranged,2747761,PARAPROFESSIONAL,Q150,30,Vacancy,6/25/2025 8:00,6/25/2025 14:50,6/25/2025 8:00,6/25/2025 14:50
9822169,Finished/Pre Arranged,2747761,PARAPROFESSIONAL,Q150,30,Vacancy,6/26/2025 8:00,6/26/2025 14:50,6/26/2025 8:00,6/26/2025 14:50
9822183,Finished/Unfilled,0,PARAPROFESSIONAL,Q201,25,Vacancy,6/2/2025 7:50,6/2/2025 14:40,6/2/2025 7:50,6/2/2025 14:40
9822183,Finished/Unfilled,0,PARAPROFESSIONAL,Q201,25,Vacancy,6/3/2025 7:50,6/3/2025 14:40,6/3/2025 7:50,6/3/2025 14:40
9822183,Finished/Unfilled,0,PARAPROFESSIONAL,Q201,25,Vacancy,6/4/2025 7:50,6/4/2025 14:40,6/4/2025 7:50,6/4/2025 14:40
9822189,Finished/Pre Arranged,2749629,PARAPROFESSIONAL,Q221,26,Absence,6/18/2025 8:20,6/18/2025 14:40,6/18/2025 8:20,6/18/2025 14:40
9822206,Finished/Unfilled,0,PARAPROFESSIONAL,K676,15,Absence,6/2/2025 8:20,6/2/2025 16:00,6/2/2025 8:20,6/2/2025 16:00
9822206,Finished/Unfilled,0,PARAPROFESSIONAL,K676,15,Absence,6/3/2025 8:20,6/3/2025 15:55,6/3/2025 8:20,6/3/2025 15:55
9822206,Finished/Unfilled,0,PARAPROFESSIONAL,K676,15,Absence,6/4/2025 8:20,6/4/2025 14:40,6/4/2025 8:20,6/4/2025 14:40
9822207,Finished/Pre Arranged,2743439,PARAPROFESSIONAL,Q248,29,Vacancy,6/18/2025 8:10,6/18/2025 15:00,6/18/2025 8:10,6/18/2025 15:00
9822208,Finished/Admin Assigned,2708512,PARAPROFESSIONAL,K177,21,Vacancy,6/2/2025 7:30,6/2/2025 14:20,6/2/2025 7:30,6/2/2025 14:20
9822217,Finished/Pre Arranged,2714093,PARAPROFESSIONAL,Q248,29,Vacancy,6/10/2025 8:10,6/10/2025 15:00,6/10/2025 8:10,6/10/2025 15:00
9822225,Finished/Pre Arranged,2714093,PARAPROFESSIONAL,Q248,29,Vacancy,6/11/2025 8:10,6/11/2025 15:00,6/11/2025 8:10,6/11/2025 15:00
9822228,Finished/Pre Arranged,2714093,PARAPROFESSIONAL,Q248,29,Vacancy,6/17/2025 8:10,6/17/2025 15:00,6/17/2025 8:10,6/17/2025 15:00
9822229,Finished/Pre Arranged,2714093,PARAPROFESSIONAL,Q248,29,Vacancy,6/18/2025 8:10,6/18/2025 15:00,6/18/2025 8:10,6/18/2025 15:00
9822254,Finished/Pre Arranged,2751556,PARAPROFESSIONAL,Q248,29,Vacancy,6/10/2025 8:10,6/10/2025 15:00,6/10/2025 8:10,6/10/2025 15:00
9822255,Finished/Pre Arranged,2751556,PARAPROFESSIONAL,Q248,29,Vacancy,6/11/2025 8:10,6/11/2025 15:00,6/11/2025 8:10,6/11/2025 15:00
9822262,Finished/Pre Arranged,2751556,PARAPROFESSIONAL,Q248,29,Vacancy,6/17/2025 8:10,6/17/2025 15:00,6/17/2025 8:10,6/17/2025 15:00
9822266,Finished/Pre Arranged,2751556,PARAPROFESSIONAL,Q248,29,Vacancy,6/18/2025 8:10,6/18/2025 15:00,6/18/2025 8:10,6/18/2025 15:00
9822267,Finished/Pre Arranged,2753629,PARAPROFESSIONAL,K145,32,Vacancy,6/2/2025 8:00,6/2/2025 14:50,6/2/2025 8:00,6/2/2025 14:50
9822267,Finished/Pre Arranged,2753629,PARAPROFESSIONAL,K145,32,Vacancy,6/3/2025 8:00,6/3/2025 14:50,6/3/2025 8:00,6/3/2025 14:50
9822267,Finished/Pre Arranged,2753629,PARAPROFESSIONAL,K145,32,Vacancy,6/4/2025 8:00,6/4/2025 14:50,6/4/2025 8:00,6/4/2025 14:50
9822267,Finished/Pre Arranged,2753629,PARAPROFESSIONAL,K145,32,Vacancy,6/9/2025 8:00,6/9/2025 14:50,6/9/2025 8:00,6/9/2025 14:50
9822267,Finished/Pre Arranged,2753629,PARAPROFESSIONAL,K145,32,Vacancy,6/10/2025 8:00,6/10/2025 14:50,6/10/2025 8:00,6/10/2025 14:50
9822267,Finished/Pre Arranged,2753629,PARAPROFESSIONAL,K145,32,Vacancy,6/11/2025 8:00,6/11/2025 14:50,6/11/2025 8:00,6/11/2025 14:50
9822267,Finished/Pre Arranged,2753629,PARAPROFESSIONAL,K145,32,Vacancy,6/12/2025 8:00,6/12/2025 14:50,6/12/2025 8:00,6/12/2025 14:50
9822267,Finished/Pre Arranged,2753629,PARAPROFESSIONAL,K145,32,Vacancy,6/13/2025 8:00,6/13/2025 14:50,6/13/2025 8:00,6/13/2025 14:50
9822267,Finished/Pre Arranged,2753629,PARAPROFESSIONAL,K145,32,Vacancy,6/16/2025 8:00,6/16/2025 14:50,6/16/2025 8:00,6/16/2025 14:50
9822267,Finished/Pre Arranged,2753629,PARAPROFESSIONAL,K145,32,Vacancy,6/17/2025 8:00,6/17/2025 14:50,6/17/2025 8:00,6/17/2025 14:50
9822267,Finished/Pre Arranged,2753629,PARAPROFESSIONAL,K145,32,Vacancy,6/18/2025 8:00,6/18/2025 14:50,6/18/2025 8:00,6/18/2025 14:50
9822267,Finished/Pre Arranged,2753629,PARAPROFESSIONAL,K145,32,Vacancy,6/20/2025 8:00,6/20/2025 14:50,6/20/2025 8:00,6/20/2025 14:50
9822271,Finished/IVR Sub Search,2730757,PARAPROFESSIONAL,Q194,25,Absence,6/20/2025 7:30,6/20/2025 14:20,6/20/2025 7:30,6/20/2025 14:20
9822273,Finished/Pre Arranged,2751556,PARAPROFESSIONAL,Q248,29,Vacancy,6/20/2025 8:10,6/20/2025 15:00,6/20/2025 8:10,6/20/2025 15:00
9822274,Finished/Pre Arranged,2716643,PARAPROFESSIONAL,Q221,26,Vacancy,6/9/2025 8:20,6/9/2025 14:40,6/9/2025 8:20,6/9/2025 14:40
9822277,Finished/Pre Arranged,2716643,PARAPROFESSIONAL,Q221,26,Vacancy,6/11/2025 8:20,6/11/2025 14:40,6/11/2025 8:20,6/11/2025 14:40
9822277,Finished/Pre Arranged,2716643,PARAPROFESSIONAL,Q221,26,Vacancy,6/12/2025 8:20,6/12/2025 14:40,6/12/2025 8:20,6/12/2025 14:40
9822277,Finished/Pre Arranged,2716643,PARAPROFESSIONAL,Q221,26,Vacancy,6/13/2025 8:20,6/13/2025 14:40,6/13/2025 8:20,6/13/2025 14:40
9822282,Finished/Pre Arranged,2716643,PARAPROFESSIONAL,Q221,26,Vacancy,6/16/2025 8:20,6/16/2025 14:40,6/16/2025 8:20,6/16/2025 14:40
9822282,Finished/Pre Arranged,2716643,PARAPROFESSIONAL,Q221,26,Vacancy,6/17/2025 8:20,6/17/2025 14:40,6/17/2025 8:20,6/17/2025 14:40
9822282,Finished/Pre Arranged,2716643,PARAPROFESSIONAL,Q221,26,Vacancy,6/18/2025 8:20,6/18/2025 14:40,6/18/2025 8:20,6/18/2025 14:40
9822282,Finished/Pre Arranged,2716643,PARAPROFESSIONAL,Q221,26,Vacancy,6/20/2025 8:20,6/20/2025 14:40,6/20/2025 8:20,6/20/2025 14:40
9822284,Finished/Pre Arranged,2716643,PARAPROFESSIONAL,Q221,26,Vacancy,6/23/2025 8:20,6/23/2025 14:40,6/23/2025 8:20,6/23/2025 14:40
9822284,Finished/Pre Arranged,2716643,PARAPROFESSIONAL,Q221,26,Vacancy,6/24/2025 8:20,6/24/2025 14:40,6/24/2025 8:20,6/24/2025 14:40
9822284,Finished/Pre Arranged,2716643,PARAPROFESSIONAL,Q221,26,Vacancy,6/25/2025 8:20,6/25/2025 14:40,6/25/2025 8:20,6/25/2025 14:40
9822284,Finished/Pre Arranged,2716643,PARAPROFESSIONAL,Q221,26,Vacancy,6/26/2025 8:20,6/26/2025 14:40,6/26/2025 8:20,6/26/2025 14:40
9822297,Finished/Pre Arranged,2739785,PARAPROFESSIONAL,KP21,21,Absence,6/9/2025 8:00,6/9/2025 14:20,6/9/2025 8:00,6/9/2025 14:20
9822304,Finished/Pre Arranged,2752375,PARAPROFESSIONAL,Q993,97,Vacancy,6/2/2025 8:00,6/2/2025 14:50,6/2/2025 8:00,6/2/2025 14:50
9822304,Finished/Pre Arranged,2752375,PARAPROFESSIONAL,Q993,97,Vacancy,6/3/2025 8:00,6/3/2025 14:50,6/3/2025 8:00,6/3/2025 14:50
9822304,Finished/Pre Arranged,2752375,PARAPROFESSIONAL,Q993,97,Vacancy,6/4/2025 8:00,6/4/2025 14:50,6/4/2025 8:00,6/4/2025 14:50
9822304,Finished/Pre Arranged,2752375,PARAPROFESSIONAL,Q993,97,Vacancy,6/9/2025 8:00,6/9/2025 14:50,6/9/2025 8:00,6/9/2025 14:50
9822304,Finished/Pre Arranged,2752375,PARAPROFESSIONAL,Q993,97,Vacancy,6/10/2025 8:00,6/10/2025 14:50,6/10/2025 8:00,6/10/2025 14:50
9822304,Finished/Pre Arranged,2752375,PARAPROFESSIONAL,Q993,97,Vacancy,6/11/2025 8:00,6/11/2025 14:50,6/11/2025 8:00,6/11/2025 14:50
9822304,Finished/Pre Arranged,2752375,PARAPROFESSIONAL,Q993,97,Vacancy,6/12/2025 8:00,6/12/2025 14:50,6/12/2025 8:00,6/12/2025 14:50
9822304,Finished/Pre Arranged,2752375,PARAPROFESSIONAL,Q993,97,Vacancy,6/13/2025 8:00,6/13/2025 14:50,6/13/2025 8:00,6/13/2025 14:50
9822304,Finished/Pre Arranged,2752375,PARAPROFESSIONAL,Q993,97,Vacancy,6/16/2025 8:00,6/16/2025 14:50,6/16/2025 8:00,6/16/2025 14:50
9822304,Finished/Pre Arranged,2752375,PARAPROFESSIONAL,Q993,97,Vacancy,6/17/2025 8:00,6/17/2025 14:50,6/17/2025 8:00,6/17/2025 14:50
9822304,Finished/Pre Arranged,2752375,PARAPROFESSIONAL,Q993,97,Vacancy,6/18/2025 8:00,6/18/2025 14:50,6/18/2025 8:00,6/18/2025 14:50
9822304,Finished/Pre Arranged,2752375,PARAPROFESSIONAL,Q993,97,Vacancy,6/20/2025 8:00,6/20/2025 14:50,6/20/2025 8:00,6/20/2025 14:50
9822304,Finished/Pre Arranged,2752375,PARAPROFESSIONAL,Q993,97,Vacancy,6/23/2025 8:00,6/23/2025 14:50,6/23/2025 8:00,6/23/2025 14:50
9822304,Finished/Pre Arranged,2752375,PARAPROFESSIONAL,Q993,97,Vacancy,6/24/2025 8:00,6/24/2025 14:50,6/24/2025 8:00,6/24/2025 14:50
9822304,Finished/Pre Arranged,2752375,PARAPROFESSIONAL,Q993,97,Vacancy,6/25/2025 8:00,6/25/2025 14:50,6/25/2025 8:00,6/25/2025 14:50
9822304,Finished/Pre Arranged,2752375,PARAPROFESSIONAL,Q993,97,Vacancy,6/26/2025 8:00,6/26/2025 14:50,6/26/2025 8:00,6/26/2025 14:50
9822305,Finished/Pre Arranged,939256,PARAPROFESSIONAL,Q993,97,Vacancy,6/2/2025 8:00,6/2/2025 14:50,6/2/2025 8:00,6/2/2025 14:50
9822305,Finished/Pre Arranged,939256,PARAPROFESSIONAL,Q993,97,Vacancy,6/3/2025 8:00,6/3/2025 14:50,6/3/2025 8:00,6/3/2025 14:50
9822305,Finished/Pre Arranged,939256,PARAPROFESSIONAL,Q993,97,Vacancy,6/4/2025 8:00,6/4/2025 14:50,6/4/2025 8:00,6/4/2025 14:50
9822305,Finished/Pre Arranged,939256,PARAPROFESSIONAL,Q993,97,Vacancy,6/9/2025 8:00,6/9/2025 14:50,6/9/2025 8:00,6/9/2025 14:50
9822305,Finished/Pre Arranged,939256,PARAPROFESSIONAL,Q993,97,Vacancy,6/10/2025 8:00,6/10/2025 14:50,6/10/2025 8:00,6/10/2025 14:50
9822305,Finished/Pre Arranged,939256,PARAPROFESSIONAL,Q993,97,Vacancy,6/12/2025 8:00,6/12/2025 14:50,6/12/2025 8:00,6/12/2025 14:50
9822305,Finished/Pre Arranged,939256,PARAPROFESSIONAL,Q993,97,Vacancy,6/13/2025 8:00,6/13/2025 14:50,6/13/2025 8:00,6/13/2025 14:50
9822305,Finished/Pre Arranged,939256,PARAPROFESSIONAL,Q993,97,Vacancy,6/16/2025 8:00,6/16/2025 14:50,6/16/2025 8:00,6/16/2025 14:50
9822305,Finished/Pre Arranged,939256,PARAPROFESSIONAL,Q993,97,Vacancy,6/17/2025 8:00,6/17/2025 14:50,6/17/2025 8:00,6/17/2025 14:50
9822305,Finished/Pre Arranged,939256,PARAPROFESSIONAL,Q993,97,Vacancy,6/18/2025 8:00,6/18/2025 14:50,6/18/2025 8:00,6/18/2025 14:50
9822305,Finished/Pre Arranged,939256,PARAPROFESSIONAL,Q993,97,Vacancy,6/20/2025 8:00,6/20/2025 14:50,6/20/2025 8:00,6/20/2025 14:50
9822305,Finished/Pre Arranged,939256,PARAPROFESSIONAL,Q993,97,Vacancy,6/23/2025 8:00,6/23/2025 14:50,6/23/2025 8:00,6/23/2025 14:50
9822305,Finished/Pre Arranged,939256,PARAPROFESSIONAL,Q993,97,Vacancy,6/24/2025 8:00,6/24/2025 14:50,6/24/2025 8:00,6/24/2025 14:50
9822305,Finished/Pre Arranged,939256,PARAPROFESSIONAL,Q993,97,Vacancy,6/25/2025 8:00,6/25/2025 14:50,6/25/2025 8:00,6/25/2025 14:50
9822305,Finished/Pre Arranged,939256,PARAPROFESSIONAL,Q993,97,Vacancy,6/26/2025 8:00,6/26/2025 14:50,6/26/2025 8:00,6/26/2025 14:50
9822306,Finished/Pre Arranged,2738514,PARAPROFESSIONAL,Q248,29,Vacancy,6/2/2025 8:10,6/2/2025 15:00,6/2/2025 8:10,6/2/2025 15:00
9822306,Finished/Pre Arranged,2738514,PARAPROFESSIONAL,Q248,29,Vacancy,6/3/2025 8:10,6/3/2025 15:00,6/3/2025 8:10,6/3/2025 15:00
9822306,Finished/Pre Arranged,2738514,PARAPROFESSIONAL,Q248,29,Vacancy,6/4/2025 8:10,6/4/2025 15:00,6/4/2025 8:10,6/4/2025 15:00
9822308,Finished/Pre Arranged,2738514,PARAPROFESSIONAL,Q248,29,Vacancy,6/6/2025 8:10,6/6/2025 15:00,6/6/2025 8:10,6/6/2025 15:00
9822309,Finished/Pre Arranged,2615302,PARAPROFESSIONAL,Q993,97,Vacancy,6/2/2025 8:00,6/2/2025 14:50,6/2/2025 8:00,6/2/2025 14:50
9822309,Finished/Pre Arranged,2615302,PARAPROFESSIONAL,Q993,97,Vacancy,6/3/2025 8:00,6/3/2025 14:50,6/3/2025 8:00,6/3/2025 14:50
9822309,Finished/Pre Arranged,2615302,PARAPROFESSIONAL,Q993,97,Vacancy,6/4/2025 8:00,6/4/2025 14:50,6/4/2025 8:00,6/4/2025 14:50
9822309,Finished/Pre Arranged,2615302,PARAPROFESSIONAL,Q993,97,Vacancy,6/9/2025 8:00,6/9/2025 14:50,6/9/2025 8:00,6/9/2025 14:50
9822309,Finished/Pre Arranged,2615302,PARAPROFESSIONAL,Q993,97,Vacancy,6/10/2025 8:00,6/10/2025 14:50,6/10/2025 8:00,6/10/2025 14:50
9822309,Finished/Pre Arranged,2615302,PARAPROFESSIONAL,Q993,97,Vacancy,6/11/2025 8:00,6/11/2025 14:50,6/11/2025 8:00,6/11/2025 14:50
9822309,Finished/Pre Arranged,2615302,PARAPROFESSIONAL,Q993,97,Vacancy,6/12/2025 8:00,6/12/2025 14:50,6/12/2025 8:00,6/12/2025 14:50
9822309,Finished/Pre Arranged,2615302,PARAPROFESSIONAL,Q993,97,Vacancy,6/13/2025 8:00,6/13/2025 14:50,6/13/2025 8:00,6/13/2025 14:50
9822309,Finished/Pre Arranged,2615302,PARAPROFESSIONAL,Q993,97,Vacancy,6/16/2025 8:00,6/16/2025 14:50,6/16/2025 8:00,6/16/2025 14:50
9822309,Finished/Pre Arranged,2615302,PARAPROFESSIONAL,Q993,97,Vacancy,6/17/2025 8:00,6/17/2025 14:50,6/17/2025 8:00,6/17/2025 14:50
9822309,Finished/Pre Arranged,2615302,PARAPROFESSIONAL,Q993,97,Vacancy,6/18/2025 8:00,6/18/2025 14:50,6/18/2025 8:00,6/18/2025 14:50
9822309,Finished/Pre Arranged,2615302,PARAPROFESSIONAL,Q993,97,Vacancy,6/24/2025 8:00,6/24/2025 14:50,6/24/2025 8:00,6/24/2025 14:50
9822309,Finished/Pre Arranged,2615302,PARAPROFESSIONAL,Q993,97,Vacancy,6/25/2025 8:00,6/25/2025 14:50,6/25/2025 8:00,6/25/2025 14:50
9822309,Finished/Pre Arranged,2615302,PARAPROFESSIONAL,Q993,97,Vacancy,6/26/2025 8:00,6/26/2025 14:50,6/26/2025 8:00,6/26/2025 14:50
9822310,Finished/Pre Arranged,2738919,PARAPROFESSIONAL,Q993,97,Vacancy,6/2/2025 8:00,6/2/2025 14:50,6/2/2025 8:00,6/2/2025 14:50
9822310,Finished/Pre Arranged,2738919,PARAPROFESSIONAL,Q993,97,Vacancy,6/3/2025 8:00,6/3/2025 14:50,6/3/2025 8:00,6/3/2025 14:50
9822310,Finished/Pre Arranged,2738919,PARAPROFESSIONAL,Q993,97,Vacancy,6/4/2025 8:00,6/4/2025 14:50,6/4/2025 8:00,6/4/2025 14:50
9822310,Finished/Pre Arranged,2738919,PARAPROFESSIONAL,Q993,97,Vacancy,6/9/2025 8:00,6/9/2025 14:50,6/9/2025 8:00,6/9/2025 14:50
9822310,Finished/Pre Arranged,2738919,PARAPROFESSIONAL,Q993,97,Vacancy,6/10/2025 8:00,6/10/2025 14:50,6/10/2025 8:00,6/10/2025 14:50
9822310,Finished/Pre Arranged,2738919,PARAPROFESSIONAL,Q993,97,Vacancy,6/11/2025 8:00,6/11/2025 14:50,6/11/2025 8:00,6/11/2025 14:50
9822310,Finished/Pre Arranged,2738919,PARAPROFESSIONAL,Q993,97,Vacancy,6/12/2025 8:00,6/12/2025 14:50,6/12/2025 8:00,6/12/2025 14:50
9822310,Finished/Pre Arranged,2738919,PARAPROFESSIONAL,Q993,97,Vacancy,6/13/2025 8:00,6/13/2025 14:50,6/13/2025 8:00,6/13/2025 14:50
9822310,Finished/Pre Arranged,2738919,PARAPROFESSIONAL,Q993,97,Vacancy,6/16/2025 8:00,6/16/2025 14:50,6/16/2025 8:00,6/16/2025 14:50
9822310,Finished/Pre Arranged,2738919,PARAPROFESSIONAL,Q993,97,Vacancy,6/17/2025 8:00,6/17/2025 14:50,6/17/2025 8:00,6/17/2025 14:50
9822310,Finished/Pre Arranged,2738919,PARAPROFESSIONAL,Q993,97,Vacancy,6/18/2025 8:00,6/18/2025 14:50,6/18/2025 8:00,6/18/2025 14:50
9822310,Finished/Pre Arranged,2738919,PARAPROFESSIONAL,Q993,97,Vacancy,6/20/2025 8:00,6/20/2025 14:50,6/20/2025 8:00,6/20/2025 14:50
9822310,Finished/Pre Arranged,2738919,PARAPROFESSIONAL,Q993,97,Vacancy,6/23/2025 8:00,6/23/2025 14:50,6/23/2025 8:00,6/23/2025 14:50
9822310,Finished/Pre Arranged,2738919,PARAPROFESSIONAL,Q993,97,Vacancy,6/24/2025 8:00,6/24/2025 14:50,6/24/2025 8:00,6/24/2025 14:50
9822310,Finished/Pre Arranged,2738919,PARAPROFESSIONAL,Q993,97,Vacancy,6/25/2025 8:00,6/25/2025 14:50,6/25/2025 8:00,6/25/2025 14:50
9822310,Finished/Pre Arranged,2738919,PARAPROFESSIONAL,Q993,97,Vacancy,6/26/2025 8:00,6/26/2025 14:50,6/26/2025 8:00,6/26/2025 14:50
9822311,Finished/Pre Arranged,2738514,PARAPROFESSIONAL,Q248,29,Vacancy,6/9/2025 8:10,6/9/2025 15:00,6/9/2025 8:10,6/9/2025 15:00
9822312,Finished/Pre Arranged,2738514,PARAPROFESSIONAL,Q248,29,Vacancy,6/12/2025 8:10,6/12/2025 15:00,6/12/2025 8:10,6/12/2025 15:00
9822313,Finished/Pre Arranged,2738514,PARAPROFESSIONAL,Q248,29,Vacancy,6/10/2025 8:10,6/10/2025 15:00,6/10/2025 8:10,6/10/2025 15:00
9822320,Finished/Pre Arranged,2738514,PARAPROFESSIONAL,Q248,29,Vacancy,6/13/2025 8:10,6/13/2025 15:00,6/13/2025 8:10,6/13/2025 15:00
9822320,Finished/Pre Arranged,2738514,PARAPROFESSIONAL,Q248,29,Vacancy,6/16/2025 8:10,6/16/2025 15:00,6/16/2025 8:10,6/16/2025 15:00
9822374,Finished/Pre Arranged,2740511,PARAPROFESSIONAL,X357,11,Vacancy,6/2/2025 8:00,6/2/2025 14:50,6/2/2025 8:00,6/2/2025 14:50
9822374,Finished/Pre Arranged,2740511,PARAPROFESSIONAL,X357,11,Vacancy,6/3/2025 8:00,6/3/2025 14:50,6/3/2025 8:00,6/3/2025 14:50
9822374,Finished/Pre Arranged,2740511,PARAPROFESSIONAL,X357,11,Vacancy,6/4/2025 8:00,6/4/2025 14:50,6/4/2025 8:00,6/4/2025 14:50
9822382,Finished/Pre Arranged,2740511,PARAPROFESSIONAL,X357,11,Vacancy,6/9/2025 8:00,6/9/2025 14:50,6/9/2025 8:00,6/9/2025 14:50
9822382,Finished/Pre Arranged,2740511,PARAPROFESSIONAL,X357,11,Vacancy,6/10/2025 8:00,6/10/2025 14:50,6/10/2025 8:00,6/10/2025 14:50
9822382,Finished/Pre Arranged,2740511,PARAPROFESSIONAL,X357,11,Vacancy,6/11/2025 8:00,6/11/2025 14:50,6/11/2025 8:00,6/11/2025 14:50
9822382,Finished/Pre Arranged,2740511,PARAPROFESSIONAL,X357,11,Vacancy,6/12/2025 8:00,6/12/2025 14:50,6/12/2025 8:00,6/12/2025 14:50
9822382,Finished/Pre Arranged,2740511,PARAPROFESSIONAL,X357,11,Vacancy,6/13/2025 8:00,6/13/2025 14:50,6/13/2025 8:00,6/13/2025 14:50
9822383,Finished/Pre Arranged,2733445,PARAPROFESSIONAL,X811,97,Vacancy,6/2/2025 8:00,6/2/2025 14:50,6/2/2025 8:00,6/2/2025 14:50
9822383,Finished/Pre Arranged,2733445,PARAPROFESSIONAL,X811,97,Vacancy,6/3/2025 8:00,6/3/2025 14:50,6/3/2025 8:00,6/3/2025 14:50
9822383,Finished/Pre Arranged,2733445,PARAPROFESSIONAL,X811,97,Vacancy,6/4/2025 8:00,6/4/2025 14:50,6/4/2025 8:00,6/4/2025 14:50
9822383,Finished/Pre Arranged,2733445,PARAPROFESSIONAL,X811,97,Vacancy,6/9/2025 8:00,6/9/2025 14:50,6/9/2025 8:00,6/9/2025 14:50
